@relation weather

@attribute outlook {sunny, overcast, rainy}
@attribute temperature numeric
@attribute humidity numeric
@attribute windy {TRUE, FALSE}
@attribute play {yes, no}

@data
sunny,65,34,TRUE,yes
overcast,43,55,FALSE,yes
overcast,17,60,TRUE,no
overcast,75,21,TRUE,no
rainy,72,55,FALSE,no
overcast,79,36,TRUE,no
overcast,53,51,TRUE,yes
rainy,71,54,TRUE,yes
sunny,49,77,FALSE,yes
sunny,43,30,FALSE,no
overcast,7,60,FALSE,yes
overcast,23,25,TRUE,yes
overcast,0,17,TRUE,no
sunny,-1,53,FALSE,yes
overcast,37,73,FALSE,yes
overcast,4,41,TRUE,yes
overcast,59,12,FALSE,yes
overcast,76,35,TRUE,no
overcast,75,72,FALSE,yes
overcast,16,53,FALSE,yes
rainy,15,58,TRUE,no
overcast,63,47,TRUE,yes
rainy,6,24,TRUE,yes
overcast,66,66,FALSE,no
overcast,66,65,TRUE,yes
sunny,46,28,FALSE,yes
overcast,8,21,FALSE,yes
rainy,31,27,FALSE,no
rainy,25,45,FALSE,no
overcast,33,64,TRUE,no
overcast,68,75,FALSE,no
rainy,10,12,TRUE,yes
sunny,8,43,TRUE,no
sunny,25,27,FALSE,yes
rainy,54,43,FALSE,no
sunny,44,80,FALSE,no
rainy,59,75,FALSE,no
overcast,18,57,TRUE,yes
sunny,30,51,FALSE,no
sunny,78,52,FALSE,yes
sunny,78,65,FALSE,yes
overcast,16,77,TRUE,no
rainy,72,10,FALSE,yes
sunny,71,67,TRUE,no
rainy,23,14,FALSE,no
sunny,52,10,FALSE,no
rainy,8,75,TRUE,no
rainy,6,57,TRUE,yes
rainy,47,42,TRUE,no
overcast,8,23,TRUE,no
rainy,11,66,FALSE,no
sunny,31,40,FALSE,no
rainy,57,70,FALSE,yes
rainy,27,19,FALSE,yes
overcast,53,48,FALSE,no
rainy,72,24,FALSE,yes
overcast,79,34,TRUE,no
rainy,55,25,FALSE,yes
rainy,75,33,TRUE,no
rainy,39,42,FALSE,yes
rainy,1,44,TRUE,yes
overcast,44,16,TRUE,yes
sunny,-3,34,TRUE,no
sunny,59,76,TRUE,no
sunny,37,67,FALSE,no
overcast,46,55,FALSE,no
sunny,7,80,TRUE,no
rainy,72,50,TRUE,yes
overcast,-5,60,TRUE,yes
rainy,75,65,TRUE,yes
overcast,4,42,TRUE,no
sunny,45,80,FALSE,no
rainy,27,70,TRUE,yes
sunny,0,47,FALSE,yes
sunny,40,52,TRUE,yes
sunny,60,49,FALSE,yes
rainy,80,16,TRUE,yes
overcast,31,34,TRUE,no
sunny,9,44,FALSE,yes
sunny,68,13,FALSE,yes
overcast,46,64,TRUE,yes
sunny,53,40,FALSE,yes
overcast,32,39,FALSE,yes
sunny,61,29,FALSE,no
sunny,31,11,TRUE,yes
overcast,69,42,FALSE,yes
rainy,25,20,TRUE,yes
overcast,42,44,FALSE,yes
rainy,36,80,TRUE,yes
sunny,45,27,FALSE,yes
sunny,-2,19,TRUE,yes
rainy,52,78,TRUE,no
overcast,53,22,FALSE,no
overcast,77,51,TRUE,yes
overcast,51,31,FALSE,yes
sunny,11,25,TRUE,yes
overcast,78,44,FALSE,no
rainy,24,71,FALSE,no
overcast,59,26,TRUE,no
rainy,14,71,TRUE,no
rainy,30,71,FALSE,yes
sunny,79,29,TRUE,yes
overcast,62,42,TRUE,yes
sunny,3,49,FALSE,no
rainy,46,35,TRUE,no
rainy,23,43,FALSE,no
overcast,61,58,TRUE,no
overcast,67,40,FALSE,yes
sunny,50,59,TRUE,yes
sunny,6,20,FALSE,yes
overcast,78,37,FALSE,no
sunny,76,71,TRUE,yes
rainy,26,55,FALSE,no
sunny,65,24,FALSE,yes
overcast,16,46,FALSE,yes
rainy,29,41,FALSE,no
rainy,79,20,TRUE,yes
rainy,44,74,FALSE,yes
rainy,17,25,FALSE,yes
rainy,-1,55,TRUE,yes
rainy,65,15,TRUE,yes
rainy,17,13,FALSE,no
sunny,5,80,TRUE,yes
overcast,18,75,TRUE,no
overcast,13,39,TRUE,yes
rainy,25,15,FALSE,yes
rainy,45,20,TRUE,yes
overcast,25,32,TRUE,yes
rainy,28,47,TRUE,yes
sunny,72,70,TRUE,no
sunny,56,65,FALSE,yes
rainy,-4,41,FALSE,no
rainy,46,30,FALSE,yes
rainy,70,21,FALSE,no
overcast,3,64,FALSE,no
overcast,11,77,TRUE,no
overcast,46,33,TRUE,no
rainy,45,75,FALSE,no
sunny,12,49,FALSE,no
overcast,17,77,TRUE,yes
rainy,48,79,TRUE,no
sunny,57,75,TRUE,yes
sunny,-5,60,FALSE,yes
rainy,15,78,FALSE,no
rainy,8,49,TRUE,no
sunny,-5,26,FALSE,no
sunny,77,57,TRUE,no
overcast,61,42,TRUE,no
sunny,17,32,TRUE,no
rainy,5,13,TRUE,yes
rainy,43,18,TRUE,no
sunny,44,53,TRUE,yes
overcast,1,29,TRUE,yes
rainy,34,66,TRUE,no
sunny,12,26,FALSE,yes
overcast,67,30,FALSE,no
rainy,34,23,TRUE,yes
sunny,50,34,TRUE,yes
overcast,61,46,TRUE,no
sunny,6,10,FALSE,no
overcast,6,62,TRUE,no
sunny,39,16,TRUE,no
rainy,4,40,FALSE,no
rainy,48,36,TRUE,no
rainy,43,35,FALSE,yes
sunny,-3,52,FALSE,no
overcast,44,58,TRUE,yes
sunny,33,73,FALSE,yes
sunny,3,70,FALSE,no
overcast,6,60,FALSE,no
rainy,32,43,TRUE,no
overcast,21,11,TRUE,yes
sunny,68,64,TRUE,no
sunny,57,60,TRUE,yes
overcast,41,67,FALSE,no
overcast,49,31,FALSE,yes
sunny,4,34,FALSE,no
overcast,23,53,FALSE,yes
sunny,76,29,FALSE,yes
overcast,52,49,TRUE,no
overcast,75,29,TRUE,yes
overcast,49,30,FALSE,yes
sunny,61,75,FALSE,yes
overcast,51,23,FALSE,yes
rainy,24,18,TRUE,yes
overcast,80,52,TRUE,yes
rainy,51,24,TRUE,no
rainy,10,76,TRUE,no
overcast,66,54,FALSE,yes
rainy,39,56,TRUE,no
rainy,24,51,TRUE,no
overcast,69,40,TRUE,no
overcast,44,54,FALSE,yes
sunny,47,56,TRUE,yes
overcast,1,32,FALSE,no
rainy,25,36,FALSE,yes
overcast,0,52,TRUE,yes
overcast,55,40,FALSE,yes
rainy,17,55,TRUE,no
rainy,6,59,TRUE,yes
overcast,26,76,TRUE,yes
overcast,2,33,FALSE,no
sunny,30,35,FALSE,yes
sunny,-2,21,TRUE,yes
overcast,0,53,TRUE,yes
overcast,-4,48,TRUE,yes
sunny,26,54,FALSE,no
overcast,43,38,FALSE,no
rainy,75,38,FALSE,no
overcast,71,24,FALSE,yes
rainy,75,35,TRUE,yes
rainy,3,29,TRUE,yes
sunny,55,25,FALSE,yes
rainy,43,40,TRUE,yes
sunny,72,38,TRUE,no
sunny,8,23,TRUE,no
sunny,65,54,TRUE,no
rainy,30,61,FALSE,no
sunny,11,78,TRUE,yes
rainy,0,48,FALSE,yes
rainy,35,72,FALSE,yes
rainy,62,39,FALSE,no
overcast,66,30,FALSE,yes
sunny,18,44,TRUE,no
rainy,2,69,FALSE,no
rainy,26,56,TRUE,yes
rainy,-3,60,TRUE,yes
overcast,11,45,FALSE,no
rainy,61,58,TRUE,no
overcast,47,70,FALSE,no
rainy,74,33,FALSE,no
sunny,33,13,FALSE,yes
sunny,70,12,FALSE,yes
rainy,50,58,TRUE,yes
overcast,68,32,FALSE,no
sunny,36,56,FALSE,yes
rainy,6,44,FALSE,no
overcast,-5,74,TRUE,yes
rainy,41,29,TRUE,no
sunny,50,74,FALSE,no
rainy,-5,39,TRUE,yes
overcast,25,31,TRUE,yes
sunny,23,30,TRUE,no
overcast,13,60,FALSE,no
rainy,64,50,FALSE,no
sunny,3,51,FALSE,no
sunny,37,61,FALSE,no
sunny,32,46,TRUE,no
overcast,31,52,FALSE,yes
sunny,49,22,TRUE,yes
sunny,39,73,FALSE,no
overcast,31,42,TRUE,yes
sunny,-5,22,FALSE,yes
sunny,77,54,TRUE,yes
overcast,60,68,FALSE,yes
sunny,27,13,FALSE,yes
overcast,-1,57,FALSE,no
sunny,78,69,TRUE,yes
sunny,41,59,TRUE,no
overcast,20,13,FALSE,no
sunny,36,59,FALSE,no
rainy,51,15,TRUE,no
rainy,6,71,FALSE,no
sunny,37,14,TRUE,yes
overcast,47,61,TRUE,yes
overcast,41,80,FALSE,no
overcast,41,66,TRUE,no
sunny,24,48,FALSE,no
rainy,28,28,FALSE,yes
rainy,9,46,FALSE,yes
overcast,52,69,TRUE,yes
rainy,-5,75,FALSE,yes
overcast,32,37,TRUE,yes
sunny,0,39,FALSE,yes
rainy,34,37,FALSE,yes
overcast,31,64,TRUE,no
overcast,36,63,FALSE,no
overcast,68,41,FALSE,no
rainy,60,54,TRUE,no
sunny,42,66,FALSE,yes
sunny,2,15,FALSE,no
sunny,37,31,FALSE,yes
rainy,2,68,TRUE,yes
rainy,60,24,TRUE,yes
sunny,41,31,TRUE,yes
overcast,26,21,TRUE,no
overcast,3,11,TRUE,no
overcast,77,11,TRUE,no
overcast,70,69,TRUE,yes
sunny,25,42,TRUE,no
overcast,68,78,TRUE,yes
sunny,7,20,FALSE,no
overcast,17,59,TRUE,yes
rainy,12,77,FALSE,no
overcast,60,10,FALSE,yes
overcast,52,74,TRUE,no
overcast,3,27,FALSE,no
rainy,33,60,FALSE,no
rainy,70,59,TRUE,no
overcast,6,79,FALSE,yes
overcast,63,49,TRUE,no
rainy,45,10,TRUE,no
overcast,59,68,TRUE,yes
sunny,75,51,FALSE,yes
overcast,43,43,TRUE,no
overcast,64,54,TRUE,yes
sunny,56,22,TRUE,no
rainy,27,27,TRUE,yes
sunny,16,59,FALSE,yes
overcast,79,57,FALSE,yes
sunny,12,79,TRUE,yes
overcast,40,78,TRUE,yes
sunny,55,44,FALSE,yes
overcast,62,45,FALSE,yes
overcast,70,73,TRUE,no
rainy,39,35,FALSE,yes
rainy,8,77,TRUE,yes
sunny,9,46,TRUE,yes
rainy,-1,67,TRUE,no
sunny,54,65,FALSE,no
rainy,46,58,TRUE,no
overcast,44,74,FALSE,no
overcast,41,78,TRUE,no
rainy,66,20,FALSE,no
rainy,17,65,FALSE,yes
sunny,73,10,TRUE,yes
rainy,40,15,FALSE,yes
overcast,13,78,FALSE,no
overcast,5,50,TRUE,yes
overcast,17,54,FALSE,no
rainy,31,31,TRUE,no
sunny,75,16,TRUE,no
sunny,7,54,TRUE,no
rainy,63,71,TRUE,no
overcast,33,54,FALSE,no
overcast,34,72,TRUE,yes
sunny,67,29,TRUE,yes
sunny,68,78,FALSE,no
sunny,35,49,FALSE,no
rainy,69,30,TRUE,no
overcast,-2,78,FALSE,no
overcast,9,31,FALSE,no
sunny,46,50,TRUE,no
overcast,22,59,TRUE,no
overcast,70,18,FALSE,yes
overcast,36,20,FALSE,yes
overcast,49,30,FALSE,yes
sunny,38,25,TRUE,no
rainy,67,34,FALSE,yes
sunny,62,42,TRUE,yes
overcast,12,16,FALSE,no
overcast,62,57,TRUE,yes
sunny,35,54,TRUE,yes
rainy,38,38,TRUE,no
sunny,43,42,TRUE,yes
overcast,70,30,TRUE,no
rainy,47,32,TRUE,no
sunny,22,55,FALSE,yes
overcast,71,69,FALSE,yes
overcast,9,69,TRUE,yes
sunny,37,26,TRUE,no
rainy,-3,52,FALSE,yes
rainy,20,43,TRUE,no
rainy,3,65,FALSE,yes
overcast,54,29,TRUE,no
overcast,37,14,FALSE,no
rainy,53,46,TRUE,yes
sunny,11,57,FALSE,yes
rainy,18,16,TRUE,yes
sunny,30,79,TRUE,no
rainy,25,57,FALSE,yes
sunny,71,72,TRUE,yes
sunny,34,51,FALSE,yes
rainy,-4,61,TRUE,yes
rainy,11,34,FALSE,yes
rainy,41,20,FALSE,no
overcast,23,62,FALSE,yes
sunny,79,75,TRUE,no
rainy,34,56,FALSE,no
sunny,65,75,TRUE,no
rainy,2,22,FALSE,yes
overcast,35,44,TRUE,no
overcast,15,59,FALSE,no
rainy,29,32,TRUE,yes
sunny,20,47,TRUE,yes
rainy,30,19,FALSE,yes
overcast,30,24,TRUE,no
overcast,20,23,TRUE,no
rainy,28,12,FALSE,yes
overcast,29,26,TRUE,yes
rainy,30,55,TRUE,yes
sunny,11,47,TRUE,no
rainy,80,56,TRUE,yes
rainy,77,73,TRUE,no
overcast,56,49,TRUE,no
sunny,1,52,FALSE,no
sunny,26,35,TRUE,no
sunny,44,43,FALSE,no
overcast,45,41,FALSE,no
sunny,8,50,TRUE,no
sunny,64,77,FALSE,yes
sunny,39,43,FALSE,yes
overcast,28,30,TRUE,yes
rainy,35,31,TRUE,yes
overcast,-1,56,FALSE,yes
overcast,-4,16,FALSE,yes
rainy,29,44,FALSE,no
sunny,71,35,FALSE,yes
overcast,21,53,FALSE,no
sunny,5,55,FALSE,yes
overcast,25,13,TRUE,no
sunny,51,39,FALSE,yes
sunny,29,24,TRUE,yes
overcast,19,76,TRUE,no
sunny,54,54,FALSE,no
overcast,67,39,TRUE,yes
rainy,-1,26,FALSE,no
overcast,15,22,FALSE,yes
sunny,22,58,FALSE,no
rainy,80,40,FALSE,no
rainy,25,28,FALSE,no
overcast,11,73,FALSE,no
sunny,7,53,TRUE,yes
rainy,46,21,FALSE,yes
overcast,33,40,FALSE,no
overcast,75,76,TRUE,no
rainy,1,26,FALSE,yes
overcast,2,58,TRUE,no
overcast,58,27,FALSE,no
rainy,0,63,TRUE,no
sunny,57,23,FALSE,yes
rainy,57,27,FALSE,no
sunny,64,62,FALSE,yes
overcast,35,29,TRUE,no
overcast,52,16,TRUE,no
overcast,-3,41,TRUE,no
overcast,7,35,FALSE,yes
overcast,59,71,FALSE,yes
overcast,1,33,FALSE,no
sunny,-2,26,TRUE,yes
rainy,26,24,FALSE,no
overcast,63,50,TRUE,no
rainy,68,23,TRUE,no
rainy,50,28,FALSE,no
sunny,75,67,FALSE,yes
rainy,76,54,FALSE,yes
sunny,64,60,TRUE,yes
sunny,74,36,TRUE,no
sunny,23,54,TRUE,yes
overcast,42,34,FALSE,yes
sunny,56,53,TRUE,no
overcast,66,31,TRUE,yes
overcast,13,14,FALSE,no
sunny,61,78,FALSE,yes
overcast,2,71,FALSE,yes
sunny,24,28,TRUE,no
sunny,37,76,FALSE,yes
rainy,-3,37,FALSE,no
overcast,64,79,FALSE,no
sunny,58,22,TRUE,yes
overcast,58,31,FALSE,yes
overcast,50,17,FALSE,yes
rainy,74,35,TRUE,yes
sunny,-2,23,FALSE,no
rainy,69,44,TRUE,yes
rainy,35,19,TRUE,yes
rainy,69,34,TRUE,no
rainy,39,17,FALSE,no
overcast,58,58,TRUE,no
sunny,58,22,FALSE,yes
sunny,76,50,FALSE,yes
rainy,20,36,TRUE,yes
sunny,59,20,TRUE,yes
overcast,36,59,FALSE,no
rainy,69,16,TRUE,yes
sunny,62,72,TRUE,no
sunny,2,11,FALSE,no
sunny,56,48,TRUE,no
sunny,55,63,TRUE,no
rainy,48,16,TRUE,yes
rainy,74,70,TRUE,no
overcast,21,11,TRUE,no
overcast,23,66,FALSE,no
overcast,-1,46,FALSE,yes
sunny,5,75,FALSE,no
sunny,-1,55,FALSE,no
overcast,63,59,FALSE,yes
overcast,66,54,TRUE,no
overcast,52,37,TRUE,yes
rainy,78,58,FALSE,no
overcast,69,37,TRUE,no
overcast,48,30,TRUE,yes
overcast,47,35,FALSE,yes
overcast,61,41,TRUE,no
overcast,17,39,FALSE,yes
sunny,31,17,FALSE,no
rainy,13,47,TRUE,no
sunny,69,43,TRUE,no
overcast,-1,68,FALSE,no
rainy,34,44,FALSE,no
rainy,51,37,FALSE,no
sunny,51,59,TRUE,yes
overcast,21,23,TRUE,yes
sunny,17,34,FALSE,no
sunny,40,77,FALSE,no
rainy,-4,17,FALSE,yes
sunny,67,59,FALSE,yes
overcast,71,33,FALSE,yes
rainy,0,15,TRUE,no
rainy,24,52,TRUE,yes
rainy,46,64,FALSE,yes
overcast,77,27,TRUE,yes
rainy,1,53,TRUE,yes
overcast,19,73,FALSE,no
rainy,23,49,FALSE,no
sunny,12,29,FALSE,yes
sunny,-4,18,TRUE,no
rainy,41,56,TRUE,no
rainy,16,28,TRUE,yes
rainy,30,65,TRUE,yes
overcast,30,61,FALSE,no
sunny,78,24,FALSE,yes
rainy,21,77,FALSE,no
rainy,46,60,TRUE,no
overcast,33,69,FALSE,yes
rainy,61,16,TRUE,no
overcast,39,32,FALSE,yes
sunny,37,77,FALSE,yes
rainy,47,37,TRUE,yes
rainy,62,15,TRUE,yes
sunny,5,25,TRUE,no
rainy,37,29,TRUE,no
sunny,50,29,FALSE,yes
rainy,62,68,TRUE,no
rainy,27,63,TRUE,yes
rainy,34,63,TRUE,no
overcast,15,76,FALSE,no
sunny,0,68,TRUE,no
sunny,43,41,TRUE,yes
rainy,9,65,FALSE,no
overcast,-4,16,FALSE,no
sunny,68,71,TRUE,no
overcast,73,60,FALSE,no
sunny,29,23,TRUE,no
sunny,73,76,TRUE,no
sunny,65,35,TRUE,no
sunny,1,48,TRUE,no
rainy,70,80,FALSE,no
overcast,22,30,TRUE,yes
rainy,3,54,FALSE,no
rainy,5,67,FALSE,no
sunny,42,31,TRUE,yes
sunny,-3,55,FALSE,no
overcast,53,59,TRUE,yes
sunny,51,38,TRUE,no
rainy,71,19,FALSE,yes
overcast,40,30,TRUE,no
rainy,62,25,FALSE,yes
overcast,23,72,FALSE,yes
rainy,66,13,TRUE,no
sunny,26,32,TRUE,yes
rainy,78,45,FALSE,no
overcast,-5,37,FALSE,yes
sunny,12,16,FALSE,no
rainy,56,16,FALSE,yes
overcast,33,15,TRUE,yes
sunny,4,23,TRUE,no
overcast,19,31,FALSE,yes
rainy,27,29,FALSE,yes
sunny,0,10,TRUE,yes
sunny,40,18,TRUE,no
rainy,3,61,FALSE,no
rainy,12,59,FALSE,no
sunny,11,11,FALSE,no
sunny,57,65,FALSE,yes
rainy,63,77,FALSE,no
rainy,38,70,TRUE,no
rainy,22,27,TRUE,no
sunny,1,66,FALSE,no
overcast,53,28,TRUE,no
sunny,77,66,TRUE,no
sunny,48,57,TRUE,no
overcast,-3,22,FALSE,no
rainy,13,34,TRUE,no
rainy,33,66,FALSE,no
rainy,55,14,TRUE,no
rainy,47,80,FALSE,no
overcast,-4,36,TRUE,no
overcast,69,11,FALSE,no
sunny,2,59,TRUE,no
overcast,13,54,TRUE,no
overcast,19,36,FALSE,yes
rainy,46,67,FALSE,yes
sunny,14,43,TRUE,yes
rainy,0,17,FALSE,yes
sunny,51,30,TRUE,no
overcast,18,66,FALSE,yes
overcast,23,43,TRUE,no
rainy,45,14,FALSE,no
overcast,56,31,TRUE,yes
overcast,75,73,TRUE,no
overcast,67,31,TRUE,yes
overcast,67,62,FALSE,no
overcast,2,25,FALSE,yes
sunny,48,35,FALSE,no
overcast,54,27,TRUE,yes
sunny,79,48,TRUE,no
rainy,67,49,FALSE,no
sunny,21,37,FALSE,yes
rainy,4,34,FALSE,no
sunny,74,63,FALSE,no
sunny,75,22,TRUE,no
sunny,35,26,TRUE,yes
overcast,76,67,FALSE,yes
sunny,46,36,FALSE,no
rainy,38,39,FALSE,no
rainy,41,24,TRUE,yes
rainy,43,64,TRUE,no
overcast,61,32,FALSE,no
overcast,-4,36,FALSE,no
rainy,14,77,FALSE,no
overcast,51,72,TRUE,yes
rainy,64,24,TRUE,no
overcast,-2,46,TRUE,no
overcast,14,70,FALSE,yes
sunny,41,60,FALSE,no
sunny,41,24,FALSE,yes
rainy,12,11,TRUE,yes
rainy,11,63,TRUE,yes
rainy,41,16,FALSE,no
overcast,30,61,TRUE,no
overcast,37,15,TRUE,yes
sunny,41,68,TRUE,yes
rainy,9,10,TRUE,no
overcast,54,69,TRUE,yes
sunny,48,24,FALSE,yes
rainy,69,61,FALSE,yes
rainy,72,41,FALSE,yes
overcast,68,26,FALSE,yes
sunny,63,48,TRUE,no
overcast,19,17,TRUE,no
rainy,0,13,TRUE,no
overcast,65,50,FALSE,no
overcast,58,37,TRUE,no
overcast,23,70,FALSE,yes
rainy,73,35,TRUE,yes
sunny,46,33,TRUE,no
sunny,7,11,TRUE,yes
overcast,3,32,FALSE,no
rainy,62,46,FALSE,yes
overcast,16,18,FALSE,yes
sunny,26,79,FALSE,yes
rainy,52,77,TRUE,no
rainy,70,20,FALSE,no
rainy,48,18,TRUE,yes
sunny,30,49,TRUE,yes
overcast,42,49,FALSE,no
overcast,1,22,TRUE,no
sunny,53,22,FALSE,no
overcast,4,23,FALSE,yes
rainy,17,49,FALSE,yes
overcast,-5,30,FALSE,no
sunny,40,14,FALSE,no
rainy,26,41,FALSE,yes
overcast,79,40,TRUE,no
overcast,31,34,FALSE,no
overcast,29,29,TRUE,yes
sunny,70,11,TRUE,no
rainy,38,80,TRUE,no
rainy,4,18,TRUE,yes
overcast,13,73,FALSE,yes
sunny,-3,57,FALSE,yes
rainy,40,27,TRUE,no
overcast,37,66,FALSE,no
rainy,76,30,FALSE,no
overcast,58,28,FALSE,yes
overcast,11,63,TRUE,no
sunny,76,57,FALSE,no
sunny,-4,42,TRUE,no
sunny,47,20,TRUE,yes
sunny,-3,22,TRUE,yes
overcast,-1,53,TRUE,no
rainy,42,40,FALSE,yes
rainy,74,58,FALSE,no
overcast,8,11,TRUE,no
overcast,54,76,TRUE,yes
rainy,54,19,TRUE,yes
sunny,60,21,TRUE,no
rainy,78,62,FALSE,no
overcast,48,10,FALSE,yes
rainy,47,61,FALSE,no
sunny,33,37,TRUE,yes
rainy,17,14,FALSE,no
sunny,27,61,FALSE,yes
overcast,30,21,TRUE,yes
overcast,14,80,TRUE,no
overcast,26,11,FALSE,no
overcast,37,36,TRUE,no
overcast,20,70,TRUE,no
rainy,77,33,TRUE,no
overcast,26,80,TRUE,no
rainy,26,33,FALSE,yes
sunny,68,28,FALSE,no
overcast,2,35,TRUE,no
sunny,55,80,FALSE,yes
overcast,7,22,TRUE,yes
rainy,69,14,FALSE,no
rainy,74,14,FALSE,no
rainy,69,15,TRUE,no
sunny,60,25,FALSE,no
rainy,54,43,TRUE,yes
overcast,7,57,FALSE,no
overcast,20,61,TRUE,yes
overcast,46,42,TRUE,no
sunny,1,64,FALSE,no
overcast,54,49,TRUE,no
overcast,70,30,FALSE,yes
overcast,9,21,FALSE,yes
overcast,4,46,FALSE,no
overcast,80,24,TRUE,yes
overcast,38,43,TRUE,yes
rainy,16,18,TRUE,no
rainy,16,80,TRUE,no
overcast,47,43,FALSE,no
sunny,45,20,FALSE,no
rainy,5,19,TRUE,yes
overcast,0,37,FALSE,yes
sunny,41,39,TRUE,yes
overcast,-2,67,FALSE,yes
overcast,46,65,FALSE,no
sunny,2,16,FALSE,no
sunny,65,70,TRUE,no
rainy,60,12,TRUE,yes
sunny,77,32,FALSE,yes
rainy,-1,50,TRUE,yes
rainy,17,15,TRUE,yes
overcast,3,45,FALSE,yes
rainy,38,53,TRUE,no
overcast,9,19,FALSE,no
overcast,50,67,TRUE,no
overcast,47,11,TRUE,yes
overcast,51,46,TRUE,no
sunny,0,77,TRUE,no
rainy,24,18,FALSE,yes
sunny,44,41,TRUE,yes
overcast,43,30,FALSE,no
rainy,49,65,TRUE,no
rainy,25,15,FALSE,no
sunny,64,24,FALSE,yes
overcast,29,31,TRUE,yes
sunny,67,61,FALSE,yes
overcast,58,44,TRUE,no
rainy,-3,46,TRUE,yes
sunny,26,64,TRUE,no
sunny,25,66,FALSE,yes
overcast,30,36,FALSE,no
rainy,60,18,TRUE,no
sunny,55,61,TRUE,no
rainy,72,26,FALSE,yes
sunny,3,20,TRUE,no
overcast,12,24,FALSE,yes
rainy,80,68,FALSE,yes
rainy,8,12,TRUE,no
sunny,26,80,TRUE,yes
rainy,20,15,TRUE,no
overcast,13,69,FALSE,no
rainy,23,13,TRUE,yes
sunny,54,69,FALSE,yes
overcast,0,65,TRUE,no
sunny,-3,16,FALSE,yes
sunny,35,29,FALSE,yes
sunny,18,77,FALSE,yes
rainy,80,55,TRUE,no
rainy,62,78,TRUE,yes
sunny,33,75,TRUE,no
rainy,75,18,TRUE,no
overcast,34,25,FALSE,yes
rainy,19,28,TRUE,no
rainy,12,58,TRUE,no
sunny,60,80,FALSE,no
rainy,63,29,FALSE,yes
overcast,13,46,FALSE,yes
sunny,49,24,TRUE,yes
sunny,47,27,FALSE,yes
overcast,10,64,TRUE,yes
overcast,31,28,TRUE,no
rainy,65,51,TRUE,yes
sunny,73,42,TRUE,yes
overcast,24,51,FALSE,yes
rainy,49,72,FALSE,no
overcast,23,68,FALSE,no
overcast,-2,68,TRUE,yes
sunny,51,27,TRUE,yes
sunny,9,15,TRUE,yes
overcast,63,40,FALSE,yes
overcast,68,26,FALSE,yes
sunny,80,43,TRUE,yes
rainy,-2,18,FALSE,no
overcast,4,65,FALSE,yes
rainy,25,48,TRUE,no
overcast,-1,61,TRUE,yes
sunny,73,80,FALSE,no
rainy,66,73,TRUE,no
overcast,32,42,FALSE,yes
sunny,39,33,TRUE,yes
sunny,50,61,FALSE,yes
rainy,41,53,TRUE,yes
sunny,56,47,TRUE,yes
sunny,26,59,FALSE,yes
sunny,2,35,FALSE,yes
overcast,42,41,TRUE,yes
overcast,46,70,TRUE,no
overcast,-2,47,FALSE,yes
overcast,-3,40,TRUE,no
sunny,30,69,TRUE,yes
rainy,22,18,FALSE,yes
sunny,51,71,TRUE,yes
sunny,2,11,TRUE,yes
sunny,27,13,TRUE,no
overcast,26,14,FALSE,yes
rainy,4,50,TRUE,yes
rainy,-1,41,TRUE,no
sunny,26,54,FALSE,yes
overcast,79,38,TRUE,yes
rainy,11,53,TRUE,no
rainy,78,71,TRUE,no
rainy,42,48,FALSE,no
rainy,-4,41,FALSE,yes
rainy,3,11,FALSE,yes
overcast,73,61,FALSE,yes
overcast,9,69,TRUE,no
rainy,77,79,TRUE,yes
overcast,60,51,TRUE,no
overcast,58,65,TRUE,yes
rainy,30,80,FALSE,yes
sunny,76,37,TRUE,no
rainy,67,60,TRUE,no
rainy,31,12,TRUE,no
rainy,67,69,FALSE,yes
sunny,-5,40,TRUE,yes
sunny,50,56,FALSE,no
rainy,38,69,FALSE,yes
rainy,21,32,FALSE,yes
overcast,3,49,TRUE,yes
rainy,-3,69,TRUE,yes
sunny,71,42,TRUE,yes
sunny,34,32,TRUE,no
rainy,30,45,FALSE,no
overcast,76,15,TRUE,yes
rainy,73,23,TRUE,no
sunny,-2,46,FALSE,yes
overcast,36,30,FALSE,no
overcast,-2,10,TRUE,yes
overcast,67,30,TRUE,yes
overcast,30,56,TRUE,no
sunny,2,42,TRUE,yes
overcast,61,62,TRUE,no
overcast,38,49,FALSE,yes
rainy,30,58,TRUE,no
overcast,28,71,TRUE,yes
overcast,19,49,FALSE,no
rainy,56,44,TRUE,yes
sunny,47,75,TRUE,no
sunny,27,43,FALSE,yes
overcast,45,39,FALSE,no
sunny,8,69,FALSE,yes
rainy,13,22,FALSE,yes
sunny,-4,36,TRUE,no
overcast,26,58,TRUE,yes
rainy,61,15,FALSE,yes
rainy,51,27,FALSE,no
sunny,69,74,TRUE,yes
sunny,22,15,FALSE,no
sunny,15,33,FALSE,yes
overcast,66,42,TRUE,yes
overcast,21,16,TRUE,no
sunny,48,64,TRUE,yes
rainy,77,77,TRUE,yes
overcast,36,38,TRUE,yes
sunny,42,18,TRUE,yes
rainy,9,72,FALSE,no
overcast,-5,53,TRUE,no
sunny,64,53,FALSE,no
rainy,51,58,FALSE,yes
sunny,33,20,TRUE,yes
sunny,21,74,FALSE,yes
overcast,64,33,FALSE,yes
sunny,78,17,FALSE,no
sunny,43,24,TRUE,yes
rainy,11,59,FALSE,no
overcast,70,37,FALSE,no
overcast,18,11,FALSE,yes
sunny,24,71,FALSE,no
